transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash,amount_ARS
T252236,2023-05-22T02:43:38.341638,ACC525917,ACC666558,194.91,payment,utilities,New York,atm,False,,0.92,18,0.7,UPI,94.229.95.103,D3073435,283058.0475
T1218604,2023-06-30T03:00:33.924345,ACC406710,ACC961715,302.39,withdrawal,retail,Singapore,web,False,,-1.16,14,0.84,ACH,8.215.200.210,D8102660,439145.8775
T1214249,2023-12-24T20:55:01.414366,ACC196286,ACC905936,536.44,withdrawal,travel,New York,mobile,True,1515.9966643319444,-2.38,19,0.18,card,103.206.198.45,D2169266,779044.9900000001
T502957,2023-01-09T08:13:51.349459,ACC904074,ACC203946,513.09,withdrawal,entertainment,London,web,False,-7338.567265248334,1.02,13,0.08,ACH,254.60.133.183,D3679092,745134.9525
T3664210,2023-09-06T03:11:47.705418,ACC652989,ACC322500,700.06,deposit,retail,Berlin,web,True,4235.4417717558335,-0.69,3,0.86,UPI,85.251.11.181,D8863206,1016662.1349999999
T2910662,2023-08-09T05:30:39.377249,ACC102118,ACC407759,111.12,payment,travel,Toronto,pos,True,4540.082415778611,0.47,10,0.73,card,11.4.204.5,D7925530,161374.02000000002
T376887,2023-10-16T19:41:55.664131,ACC424086,ACC400144,995.42,deposit,utilities,Toronto,mobile,True,3467.5684454302777,-0.24,13,0.54,ACH,144.102.167.226,D6068542,1445598.6949999998
T4947828,2023-01-27T02:04:27.609770,ACC755281,ACC837457,200.19,withdrawal,other,New York,web,True,-1926.6084338172225,0.83,7,0.13,UPI,25.167.189.68,D8693267,290725.9275
T3296288,2023-06-08T09:09:38.559965,ACC551839,ACC657279,208.28,withdrawal,retail,Singapore,atm,True,2566.003380019444,1.0,17,0.82,card,253.143.40.50,D2282795,302474.63
T3883097,2023-12-22T04:42:16.450170,ACC591792,ACC623953,1834.08,deposit,utilities,New York,atm,True,2852.566598690556,0.34,13,0.97,card,19.227.251.180,D2437134,2663542.6799999997
T2113229,2023-07-18T20:16:06.367696,ACC173810,ACC114093,120.25,payment,grocery,Singapore,web,True,1888.0266091919443,0.62,18,0.6,card,208.245.64.165,D9631772,174633.0625
T995949,2023-01-22T10:03:45.622937,ACC857760,ACC558597,1220.41,deposit,other,Tokyo,mobile,False,-5496.967981183056,-1.38,3,0.26,card,238.127.122.154,D6129070,1772340.4225
T3562180,2023-07-31T12:40:35.336743,ACC499742,ACC283285,766.9,deposit,travel,Tokyo,mobile,False,4148.062195511667,0.81,12,0.59,card,49.237.145.252,D4465214,1113730.525
T4981548,2023-01-08T10:33:56.497155,ACC191813,ACC936276,1138.61,deposit,other,London,mobile,True,-5781.353464980278,-0.66,11,0.49,UPI,74.135.125.35,D2211880,1653546.3724999998
T435555,2023-01-06T00:43:58.626477,ACC136177,ACC605107,202.21,withdrawal,online,Toronto,mobile,False,,-0.47,15,0.58,ACH,37.159.54.143,D6571587,293659.47250000003
T4986426,2023-07-06T17:57:46.951678,ACC227027,ACC715076,49.72,payment,entertainment,Berlin,mobile,True,-931.2566125811112,-0.41,7,0.73,ACH,188.149.117.81,D4004297,72205.87
T2426262,2023-12-30T06:17:56.308037,ACC582154,ACC815253,123.98,payment,online,Sydney,mobile,False,189.0886594113889,-0.07,4,0.55,ACH,230.126.174.23,D7529829,180049.95500000002
T2436688,2023-11-21T04:30:04.159670,ACC890097,ACC657467,1057.81,deposit,utilities,Dubai,atm,True,430.12168981916665,-0.04,4,0.07,ACH,211.110.173.41,D5866388,1536204.5725
T2480804,2023-12-11T15:23:56.030218,ACC585798,ACC313019,58.21,payment,retail,London,atm,False,290.2646579766667,0.39,3,0.86,wire_transfer,49.187.175.158,D4987554,84535.4725
T4829220,2023-11-30T19:47:27.498357,ACC117742,ACC531192,35.86,transfer,utilities,Singapore,mobile,True,1242.6209577805555,0.54,17,0.99,wire_transfer,147.100.59.156,D2756977,52077.685
T4256187,2023-10-05T07:36:54.496119,ACC895652,ACC216420,836.92,deposit,online,Singapore,atm,True,3414.273580465556,1.46,16,0.29,wire_transfer,50.205.92.172,D6264697,1215417.0699999998
T1661452,2023-12-28T20:22:05.115982,ACC779766,ACC976467,1.69,payment,restaurant,London,pos,True,6530.202427114445,0.8,20,0.54,ACH,24.51.61.32,D6371500,2454.3025
T5062081,2023-02-19T15:18:38.430711,ACC949769,ACC701079,261.9,withdrawal,travel,Sydney,atm,False,-4556.8865260475,0.96,7,0.52,ACH,18.74.253.90,D6101643,380344.27499999997
T2174050,2023-03-13T14:22:41.650826,ACC243347,ACC970106,589.74,withdrawal,entertainment,Berlin,mobile,True,-1132.4496912783334,1.12,8,0.3,wire_transfer,60.23.80.31,D8506105,856449.915
T3095027,2023-08-25T21:55:11.118221,ACC838626,ACC112985,392.57,withdrawal,other,Sydney,mobile,False,5459.130328798889,0.11,3,0.51,card,153.55.131.147,D7839340,570109.7825
T3392301,2023-12-18T06:11:10.275924,ACC643682,ACC564949,49.31,transfer,entertainment,London,pos,True,5318.887439283611,1.43,14,0.24,ACH,13.251.129.111,D9036102,71610.44750000001
T1720624,2023-11-30T10:05:44.573964,ACC290644,ACC755576,1556.07,deposit,restaurant,Tokyo,mobile,False,1931.674575448611,-1.26,7,0.25,ACH,115.60.216.251,D7023883,2259802.6574999997
T4259744,2023-09-15T20:42:28.651494,ACC158531,ACC738843,126.76,payment,retail,Singapore,web,False,1443.708886285,-0.65,7,0.39,UPI,235.74.136.254,D6168875,184087.21000000002
T1176525,2023-11-16T02:31:30.501224,ACC499388,ACC634774,36.06,transfer,entertainment,Tokyo,web,True,4142.951856538333,-1.61,6,1.0,wire_transfer,234.29.55.193,D2516922,52368.135
T353902,2023-04-02T01:50:13.800656,ACC321709,ACC318028,18.43,payment,restaurant,Toronto,mobile,False,,-1.59,2,0.41,ACH,115.101.62.123,D4237289,26764.9675
T1605561,2023-04-08T10:16:40.300858,ACC106186,ACC644928,27.08,transfer,online,Toronto,pos,False,,-0.24,10,0.69,UPI,214.232.71.141,D5599966,39326.93
T920333,2023-01-24T23:30:06.379859,ACC173459,ACC374382,45.32,transfer,restaurant,Toronto,web,False,,-1.93,1,0.54,ACH,78.125.202.24,D1692515,65815.97
T2135260,2023-11-22T16:05:35.571989,ACC981613,ACC856353,170.33,payment,travel,New York,pos,True,7173.136465136111,-0.29,8,0.17,ACH,207.173.48.112,D6072316,247361.74250000002
T4064449,2023-12-14T18:13:09.708822,ACC391879,ACC303738,332.85,withdrawal,entertainment,Toronto,pos,True,3956.3638604508337,0.59,3,0.44,card,7.214.244.69,D5103125,483381.41250000003
T1316611,2023-04-13T03:27:51.984871,ACC950057,ACC600836,9.13,payment,online,Singapore,mobile,True,157.93522598166666,0.55,11,0.41,card,83.110.120.40,D5530183,13259.042500000001
T1297217,2023-05-28T05:20:15.020435,ACC309098,ACC765414,275.76,withdrawal,restaurant,Singapore,pos,True,-4656.123632385,-2.18,7,0.78,wire_transfer,208.229.146.140,D2579476,400472.45999999996
T2915874,2023-05-14T21:51:14.491825,ACC645575,ACC604518,6.97,transfer,other,London,atm,False,-2709.2427019977777,-0.03,6,0.63,wire_transfer,159.190.122.123,D6334261,10122.182499999999
T3126191,2023-01-14T14:17:05.484296,ACC519351,ACC553804,9.67,transfer,entertainment,London,web,False,-876.1023625783333,1.36,12,0.54,ACH,12.162.56.224,D2237317,14043.2575
T3113978,2023-02-15T09:51:52.554561,ACC579406,ACC591109,57.03,payment,grocery,New York,mobile,True,-2102.532327800278,-0.3,12,0.79,card,161.121.81.191,D7869479,82821.8175
T4151256,2023-08-24T11:59:35.932911,ACC474133,ACC536851,27.15,payment,retail,Dubai,web,False,-789.0768987369444,-1.48,5,0.96,wire_transfer,134.247.141.186,D3394034,39428.5875
T4128410,2023-05-19T08:33:41.984773,ACC529427,ACC811140,103.04,withdrawal,retail,Dubai,web,False,-1882.8422220816667,-0.74,7,0.59,wire_transfer,8.124.97.253,D7778843,149639.84
T1416481,2023-05-07T20:54:28.139174,ACC487735,ACC683607,493.44,deposit,other,Singapore,atm,False,-4468.800040173056,-1.49,5,0.33,ACH,43.5.250.69,D1033630,716598.24
T618359,2023-03-19T10:24:28.922908,ACC863320,ACC500787,24.66,payment,online,Singapore,pos,True,1027.0320739066667,0.65,2,0.65,card,249.76.235.196,D1595959,35812.485
T4043017,2023-02-22T10:38:28.984523,ACC310360,ACC345892,20.06,transfer,online,Dubai,mobile,False,-828.1504405416667,0.12,20,0.99,wire_transfer,147.89.124.224,D4925047,29132.135
T1834480,2023-10-11T19:59:44.764128,ACC939426,ACC925447,106.19,withdrawal,online,New York,web,False,3652.961158063889,-0.92,1,0.76,ACH,38.238.29.45,D9468049,154214.4275
T2706182,2023-03-20T04:33:10.252187,ACC141011,ACC204706,83.9,transfer,travel,Dubai,atm,True,32.72305730555556,-2.88,15,0.6,wire_transfer,115.188.119.147,D1229765,121843.77500000001
T661721,2023-01-03T18:35:36.047394,ACC446693,ACC339562,33.64,transfer,retail,New York,atm,True,-4476.7196177325,1.84,5,0.64,card,250.108.245.127,D5824277,48853.69
T3996666,2023-07-16T18:57:40.114578,ACC570575,ACC725053,449.49,withdrawal,retail,Singapore,web,False,-576.6230032372223,1.1,5,0.95,UPI,192.10.0.113,D2413663,652771.8525
T2506388,2023-07-14T13:40:30.694281,ACC802516,ACC829810,11.37,transfer,entertainment,Dubai,web,False,2510.1440014108334,1.32,11,0.92,UPI,94.95.72.218,D5394451,16512.0825
T4119434,2023-11-22T15:34:58.532535,ACC435220,ACC886059,32.74,payment,entertainment,Sydney,mobile,True,1281.2179511863887,-1.28,2,0.64,UPI,80.131.46.54,D5441404,47546.665
T4203891,2023-02-25T16:29:55.720925,ACC738132,ACC105033,242.76,withdrawal,restaurant,Berlin,mobile,False,-7228.523348693889,-0.61,12,0.89,card,253.154.58.172,D7141152,352548.20999999996
T4425059,2023-05-26T02:13:57.141401,ACC979759,ACC862368,185.16,payment,online,Toronto,mobile,True,-2904.3101447380554,-0.76,8,0.38,card,234.109.86.110,D3015988,268898.61
T2418319,2023-04-28T21:42:04.201114,ACC344271,ACC708380,33.65,payment,utilities,Berlin,pos,True,-3546.3852879877777,-0.72,7,0.52,ACH,85.208.199.200,D9979252,48868.2125
T3220829,2023-05-23T02:07:29.428500,ACC477353,ACC747146,11.02,transfer,restaurant,London,pos,True,519.6122486069445,-0.24,13,0.53,UPI,112.140.170.13,D3628606,16003.795
T4757603,2023-12-22T08:09:30.528464,ACC543709,ACC253164,55.74,transfer,travel,Dubai,web,True,7675.586390388888,-0.31,13,0.06,UPI,172.22.115.119,D6358945,80948.41500000001
T1752676,2023-01-08T06:37:14.989350,ACC535065,ACC449245,13.08,transfer,other,Toronto,pos,True,-832.5696289533332,0.89,15,0.67,wire_transfer,253.4.63.43,D8656511,18995.43
T4680020,2023-08-05T05:48:45.926795,ACC213092,ACC707360,287.47,payment,entertainment,New York,mobile,True,-324.1261136194445,-0.1,17,0.79,wire_transfer,80.213.54.167,D5556332,417478.30750000005
T2382558,2023-02-21T10:25:11.999838,ACC194938,ACC101700,1262.64,deposit,travel,Sydney,mobile,False,275.0981828483333,0.37,13,0.35,wire_transfer,236.233.206.22,D7160027,1833668.9400000002
T3155815,2023-02-16T20:39:29.250519,ACC446547,ACC382423,439.96,withdrawal,retail,Berlin,mobile,True,-6453.448095283611,-0.39,10,0.61,card,117.79.240.145,D2867566,638931.9099999999
T1183675,2023-11-23T14:28:35.801038,ACC898276,ACC399612,1256.77,deposit,grocery,New York,atm,True,7025.983104306666,-1.36,10,0.21,wire_transfer,127.58.156.181,D6014615,1825144.2325
T2904253,2023-03-27T10:58:42.532149,ACC225373,ACC318063,138.07,withdrawal,utilities,Singapore,pos,True,-4083.499054766111,-1.27,2,0.73,ACH,198.20.93.208,D3441803,200512.1575
T3050588,2023-06-08T15:11:42.918824,ACC126728,ACC802051,31.73,payment,retail,Tokyo,web,True,-4429.712692001389,0.3,17,0.13,wire_transfer,180.58.171.171,D2267817,46079.8925
T3909665,2023-07-04T21:00:40.238732,ACC432076,ACC471804,694.08,withdrawal,travel,London,atm,False,4.692443601666668,-0.61,3,0.12,UPI,108.53.107.185,D4476923,1007977.68
T3389162,2023-01-11T15:39:47.583683,ACC440280,ACC214980,1435.68,deposit,entertainment,New York,web,False,,-2.29,10,0.1,UPI,170.170.220.1,D9650439,2084966.28
T2814331,2023-11-06T22:13:00.348424,ACC758114,ACC419577,281.39,withdrawal,restaurant,Berlin,pos,True,5184.621284202778,0.71,1,0.7,UPI,140.196.23.147,D6022129,408648.6275
T3996824,2023-02-16T20:17:16.687364,ACC349529,ACC821543,914.48,deposit,retail,London,pos,False,-5353.979784228056,-1.64,16,0.55,wire_transfer,14.226.191.85,D5302100,1328053.58
T2660302,2023-05-06T12:39:01.479533,ACC437882,ACC648572,430.06,withdrawal,retail,Tokyo,mobile,False,-2933.318514168056,1.16,10,0.12,wire_transfer,217.3.122.96,D3962528,624554.635
T4274357,2023-04-04T07:15:26.126395,ACC222750,ACC372472,14.53,transfer,utilities,Berlin,atm,True,-1305.0613035130557,-1.53,7,0.2,card,174.160.55.13,D2578519,21101.192499999997
T2096124,2023-12-03T07:15:49.287788,ACC670640,ACC945114,414.84,payment,retail,Tokyo,atm,False,3305.139639257222,-1.64,6,0.94,card,158.65.230.135,D4128639,602451.39
T4470151,2023-02-14T01:25:36.780290,ACC136438,ACC412156,978.89,deposit,online,Tokyo,pos,True,-5290.9464680525,1.46,6,0.38,UPI,19.2.128.103,D3524940,1421593.0025
T4367983,2023-03-31T11:18:22.306557,ACC295961,ACC617100,13.46,transfer,entertainment,Toronto,mobile,True,-1365.4057541958334,1.98,14,0.82,card,174.80.56.36,D2449642,19547.285
T4290109,2023-05-19T08:35:10.787990,ACC893064,ACC335936,0.01,withdrawal,retail,Berlin,mobile,False,-3774.506168965833,0.88,6,0.88,card,63.149.7.38,D9900095,14.5225
T2089082,2023-03-13T15:02:47.511762,ACC861945,ACC330655,0.01,withdrawal,other,Berlin,web,False,-6734.818822603056,-1.45,16,0.48,wire_transfer,151.106.173.163,D9615530,14.5225
T3179529,2023-07-19T09:52:02.471504,ACC947352,ACC167933,11.51,transfer,retail,Berlin,pos,True,4539.806416660555,1.83,19,0.95,wire_transfer,15.72.53.4,D7162763,16715.3975
T3343995,2023-11-15T03:45:31.609156,ACC998479,ACC416595,44.61,payment,online,Dubai,web,True,-776.6058340197222,0.74,9,0.73,card,162.152.112.235,D8123075,64784.8725
T1239652,2023-08-02T11:30:10.261010,ACC397105,ACC144534,579.13,withdrawal,grocery,London,web,False,4763.641325421945,0.72,13,0.56,UPI,20.8.206.156,D5536809,841041.5425
T2961982,2023-06-02T23:04:48.671195,ACC254206,ACC937643,57.26,transfer,grocery,Sydney,pos,False,-4101.783810832778,-0.29,15,0.36,card,86.46.242.175,D4920989,83155.83499999999
T977842,2023-12-04T05:54:28.201889,ACC368741,ACC985324,246.11,withdrawal,online,New York,atm,False,,1.46,8,0.41,card,110.203.163.177,D3701607,357413.2475
T3428919,2023-10-23T03:31:13.999082,ACC463626,ACC260410,238.52,withdrawal,entertainment,Tokyo,mobile,True,982.829587775,-0.05,15,0.7,ACH,77.246.79.183,D3717652,346390.67000000004
T2085874,2023-12-07T17:26:25.762653,ACC424350,ACC971163,3.43,payment,entertainment,Dubai,web,False,7491.689417863055,-0.97,11,1.0,wire_transfer,17.202.154.237,D1682535,4981.217500000001
T3497588,2023-01-23T03:11:57.258605,ACC778741,ACC919816,73.26,transfer,restaurant,London,mobile,True,-4144.129990744166,-0.24,16,0.16,wire_transfer,189.238.246.75,D5561500,106391.835
T372269,2023-04-02T06:13:11.594148,ACC952332,ACC514330,34.61,transfer,online,Tokyo,pos,False,,1.82,19,0.3,wire_transfer,195.175.96.79,D3452710,50262.3725
T863478,2023-07-14T01:38:32.762721,ACC571978,ACC182393,703.4,deposit,utilities,Toronto,mobile,False,-2725.1665254375,-1.31,10,0.39,card,112.131.194.67,D2124751,1021512.65
T307990,2023-01-01T11:59:32.628348,ACC400466,ACC213637,1043.79,deposit,entertainment,Singapore,web,True,-4538.509553588333,-1.36,20,0.88,UPI,139.25.197.111,D8425531,1515844.0274999999
T1266092,2023-12-13T00:39:56.166800,ACC966023,ACC633407,343.78,withdrawal,restaurant,New York,atm,True,5373.504558836111,-1.05,19,0.42,ACH,144.243.133.112,D2568143,499254.50499999995
T1232182,2023-01-21T23:52:52.657400,ACC501005,ACC188833,151.6,payment,entertainment,Dubai,atm,True,-526.1080090277778,-0.98,9,0.88,ACH,213.49.189.64,D5633252,220161.1
T1210315,2023-06-05T15:12:25.544301,ACC495171,ACC560541,10.1,transfer,grocery,Toronto,atm,False,1452.811880322222,-1.28,12,0.97,UPI,150.31.186.112,D7555877,14667.725
T4790433,2023-12-11T19:55:59.982402,ACC486498,ACC650351,9.7,transfer,grocery,Berlin,web,True,-84.36191067972221,0.25,9,0.43,ACH,174.196.200.204,D1048214,14086.824999999999
T3090471,2023-09-11T06:58:16.722711,ACC940791,ACC491283,12.4,transfer,restaurant,Berlin,atm,True,1065.5414711105557,0.92,11,0.45,ACH,87.129.219.195,D9889984,18007.9
T2018646,2023-09-18T14:07:26.861167,ACC331943,ACC481732,42.38,payment,entertainment,Toronto,web,True,4920.074864324444,-0.23,19,0.7,wire_transfer,9.248.141.209,D6572808,61546.355
T994449,2023-09-21T19:04:56.544650,ACC856792,ACC404391,918.69,deposit,entertainment,Sydney,web,False,-1215.16646845,-0.53,1,0.41,ACH,65.95.210.166,D3567563,1334167.5525
T3260082,2023-10-24T19:24:03.966627,ACC883741,ACC243343,100.26,payment,entertainment,Tokyo,mobile,True,1274.7168881911111,-0.55,13,0.87,wire_transfer,126.134.50.11,D1022588,145602.58500000002
T1039104,2023-05-30T10:44:18.817010,ACC609794,ACC181281,59.72,deposit,travel,Berlin,atm,False,,-0.57,17,0.54,UPI,147.255.164.114,D1711001,86728.37
T740777,2023-02-24T15:57:57.986994,ACC158636,ACC599805,19.14,transfer,utilities,Berlin,mobile,False,-3859.454542381945,-0.01,7,0.38,card,225.147.23.30,D5360921,27796.065000000002
T4898566,2023-06-23T01:27:07.055873,ACC572331,ACC955976,361.82,deposit,utilities,Toronto,pos,True,2669.2507293469444,-1.44,17,0.52,wire_transfer,17.194.154.110,D8634535,525453.095
T2210537,2023-08-25T14:07:32.299982,ACC298198,ACC190093,20.9,transfer,retail,Dubai,pos,False,,-0.46,6,0.38,ACH,229.41.105.237,D6966503,30352.024999999998
T3283861,2023-09-01T13:23:46.930014,ACC131228,ACC155233,352.53,withdrawal,travel,Sydney,web,False,-1770.0529468588888,-0.67,12,0.39,UPI,191.92.181.166,D2389103,511961.69249999995
T3009726,2023-05-14T03:02:10.787761,ACC753592,ACC296905,44.58,payment,travel,Dubai,atm,True,-151.35270712722223,0.7,7,0.51,card,166.205.112.9,D5452779,64741.305
T991558,2023-06-15T12:11:17.561140,ACC534427,ACC163291,1293.91,deposit,online,Tokyo,atm,False,3402.643414620833,2.45,6,0.82,wire_transfer,63.31.62.90,D8338919,1879080.7975
T2090550,2023-01-17T21:44:26.639717,ACC524211,ACC838442,177.92,payment,restaurant,Berlin,web,False,-573.7175421525,-0.57,18,0.56,ACH,54.235.230.245,D2093485,258384.31999999998
T186439,2023-09-29T06:46:24.001089,ACC400409,ACC442899,621.16,withdrawal,travel,Toronto,web,False,,-0.64,10,0.05,ACH,247.115.64.95,D2537775,902079.61
T3702872,2023-10-28T19:00:01.100025,ACC833183,ACC507117,27.48,withdrawal,other,Singapore,mobile,False,1457.3661144619446,1.2,12,0.48,ACH,142.57.81.56,D8732713,39907.83
T4944656,2023-06-27T20:09:42.699288,ACC624915,ACC154455,6.88,payment,restaurant,Toronto,atm,True,2479.864097990556,0.38,4,0.36,card,179.23.122.220,D6542311,9991.48
T4934171,2023-10-04T00:48:09.485146,ACC885246,ACC292479,1174.56,deposit,grocery,London,web,False,3859.412970362778,-0.36,12,0.31,wire_transfer,254.146.149.134,D1015398,1705754.76
T2164096,2023-03-20T06:42:45.033468,ACC321937,ACC174344,215.47,withdrawal,grocery,Dubai,atm,True,-580.3865657644444,-0.23,4,0.61,wire_transfer,179.99.195.23,D7282779,312916.3075
T3226090,2023-05-01T21:15:28.400005,ACC449873,ACC633460,0.01,deposit,utilities,London,pos,False,-1979.3928344383332,1.34,3,0.51,card,184.81.198.134,D4798641,14.5225
T4187999,2023-12-29T08:02:01.445844,ACC289475,ACC996069,7.83,payment,travel,Dubai,web,False,4612.132822051666,1.28,9,0.81,card,241.164.163.245,D7314300,11371.1175
T3228779,2023-02-03T01:44:15.819269,ACC217873,ACC757597,216.51,deposit,entertainment,Berlin,pos,False,769.7132214111111,0.52,4,0.7,wire_transfer,31.85.93.33,D4533606,314426.64749999996
T962930,2023-12-30T08:29:59.111942,ACC567807,ACC968266,286.91,withdrawal,entertainment,Tokyo,pos,False,,0.62,16,0.53,wire_transfer,234.37.145.5,D6000545,416665.04750000004
T3979126,2023-06-22T20:18:59.462647,ACC111116,ACC704708,789.9,deposit,other,Dubai,atm,False,-2469.7338579725,0.58,6,0.08,card,200.200.117.28,D8016783,1147132.275
T1134104,2023-11-06T16:23:31.393491,ACC198353,ACC611671,78.74,transfer,restaurant,Dubai,mobile,False,2959.471389383889,0.63,16,0.6,card,211.237.48.107,D7766507,114350.165
T4293880,2023-07-08T09:17:34.846263,ACC923375,ACC513598,226.66,withdrawal,grocery,Dubai,web,True,-1615.596457126389,0.33,6,0.41,card,123.148.58.226,D9735157,329166.985
T1382602,2023-08-11T23:29:30.893331,ACC373640,ACC270814,247.57,withdrawal,other,Berlin,atm,True,801.0077058636111,-0.42,4,0.09,card,238.94.173.164,D8838032,359533.5325
T1173997,2023-04-27T05:47:24.621082,ACC891625,ACC689534,10.74,transfer,retail,Sydney,web,False,,0.84,17,0.11,ACH,162.236.40.118,D9128816,15597.165
T3827456,2023-06-20T17:48:06.504763,ACC162640,ACC492218,24.52,transfer,online,New York,atm,True,2207.0777285419445,1.5,9,0.31,wire_transfer,104.188.26.202,D2636889,35609.17
T2596583,2023-12-24T12:02:37.664847,ACC236086,ACC560788,149.88,payment,grocery,Toronto,pos,True,8479.375170163055,-2.87,17,0.73,ACH,249.175.167.81,D5682453,217663.22999999998
T4419707,2023-10-26T10:05:26.088926,ACC814522,ACC712403,22.15,transfer,grocery,Dubai,atm,False,1274.5316959716667,1.97,17,0.58,card,154.237.185.64,D7121194,32167.337499999998
T2831395,2023-08-27T15:07:43.836575,ACC573913,ACC921813,188.29,payment,utilities,London,web,True,5206.138168218611,-1.1,6,0.61,card,191.57.240.1,D6047763,273444.15249999997
T3327083,2023-01-23T06:26:28.902187,ACC887840,ACC411382,490.13,withdrawal,online,New York,pos,True,-4167.590364405556,2.42,19,0.1,wire_transfer,66.245.15.169,D9470390,711791.2925
